trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
648,False,"{'a': 0.55, 'e': 0.8704000000000143}",20,0,-126.72903082280838,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
649,False,"{'a': 0.55, 'e': 0.8702000000000143}",20,8,-53.91735730292939,"{0: 7, 1: 1, 2: 2, 3: 2, 4: 0}",1
650,False,"{'a': 0.55, 'e': 0.8700000000000143}",30,0,-180.1661821779089,"{0: 16, 1: 5, 2: 5, 3: 2, 4: 2}",0
651,False,"{'a': 0.55, 'e': 0.8698000000000143}",20,0,-79.75872169048671,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
652,False,"{'a': 0.55, 'e': 0.8696000000000144}",25,0,-102.08935917396965,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
653,False,"{'a': 0.55, 'e': 0.8694000000000144}",20,0,-59.64901938829995,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
654,False,"{'a': 0.55, 'e': 0.8692000000000144}",25,0,-33.55238091542461,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
655,False,"{'a': 0.55, 'e': 0.8690000000000144}",30,13,-125.12493603323567,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 2}",1
656,False,"{'a': 0.55, 'e': 0.8688000000000144}",20,0,-133.28131768885135,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
657,False,"{'a': 0.55, 'e': 0.8686000000000145}",25,5,-101.46152323814837,"{0: 13, 1: 4, 2: 0, 3: 1, 4: 2}",1
658,False,"{'a': 0.55, 'e': 0.8684000000000145}",25,8,-29.7187024578353,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
659,False,"{'a': 0.55, 'e': 0.8682000000000145}",20,0,-44.907853415565626,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
660,False,"{'a': 0.55, 'e': 0.8680000000000145}",25,0,-148.83628782059318,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
661,False,"{'a': 0.55, 'e': 0.8678000000000146}",30,0,-96.0039436397751,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
662,False,"{'a': 0.55, 'e': 0.8676000000000146}",20,0,-45.061545844148895,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
663,False,"{'a': 0.55, 'e': 0.8674000000000146}",25,0,-118.65555388132418,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
664,False,"{'a': 0.55, 'e': 0.8672000000000146}",25,0,-155.4890331660917,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
665,False,"{'a': 0.55, 'e': 0.8670000000000146}",25,0,-67.64682269021365,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
666,False,"{'a': 0.55, 'e': 0.8668000000000147}",35,0,-149.20381521573313,"{0: 23, 1: 2, 2: 7, 3: 1, 4: 2}",0
667,False,"{'a': 0.55, 'e': 0.8666000000000147}",30,18,-23.085826062374004,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
668,False,"{'a': 0.55, 'e': 0.8664000000000147}",25,0,-200.03693244987096,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
669,False,"{'a': 0.55, 'e': 0.8662000000000147}",30,0,-98.27595667475836,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
670,False,"{'a': 0.55, 'e': 0.8660000000000148}",25,0,-84.96449720751376,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
671,False,"{'a': 0.55, 'e': 0.8658000000000148}",30,3,-244.8754240389152,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 5}",1
672,False,"{'a': 0.55, 'e': 0.8656000000000148}",30,8,-107.75444252680226,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 2}",1
673,False,"{'a': 0.55, 'e': 0.8654000000000148}",25,0,-139.11284937817788,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
674,False,"{'a': 0.55, 'e': 0.8652000000000148}",25,0,-74.3410055836833,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
675,False,"{'a': 0.55, 'e': 0.8650000000000149}",20,12,-39.12464788551163,"{0: 4, 1: 1, 2: 2, 3: 1, 4: 0}",1
676,False,"{'a': 0.55, 'e': 0.8648000000000149}",25,11,-64.32957032560857,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
677,False,"{'a': 0.55, 'e': 0.8646000000000149}",20,0,-118.19132447372172,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
678,False,"{'a': 0.55, 'e': 0.8644000000000149}",30,0,-206.3633735249879,"{0: 20, 1: 0, 2: 5, 3: 1, 4: 4}",0
679,False,"{'a': 0.55, 'e': 0.864200000000015}",30,0,-166.55481298200215,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
680,False,"{'a': 0.55, 'e': 0.864000000000015}",25,0,-183.01377210543419,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
681,False,"{'a': 0.55, 'e': 0.863800000000015}",30,0,-220.64244227778616,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 5}",0
682,False,"{'a': 0.55, 'e': 0.863600000000015}",20,0,-63.503503749001275,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
683,False,"{'a': 0.55, 'e': 0.863400000000015}",30,0,-113.98815839324922,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
684,False,"{'a': 0.55, 'e': 0.8632000000000151}",25,6,-52.38388133658421,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
685,False,"{'a': 0.55, 'e': 0.8630000000000151}",30,0,-44.25368068500256,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
686,False,"{'a': 0.55, 'e': 0.8628000000000151}",20,0,-187.01319506017458,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
687,False,"{'a': 0.55, 'e': 0.8626000000000151}",25,4,-20.41666619088433,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
688,False,"{'a': 0.55, 'e': 0.8624000000000152}",25,0,-47.2667336950062,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
689,False,"{'a': 0.55, 'e': 0.8622000000000152}",30,0,-198.12943708916023,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 4}",0
690,False,"{'a': 0.55, 'e': 0.8620000000000152}",20,7,-33.16028746807251,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
691,False,"{'a': 0.55, 'e': 0.8618000000000152}",30,0,-172.75523709472878,"{0: 17, 1: 2, 2: 5, 3: 5, 4: 1}",0
692,False,"{'a': 0.55, 'e': 0.8616000000000152}",20,0,-64.84474255178122,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
693,False,"{'a': 0.55, 'e': 0.8614000000000153}",20,0,-64.73339633008752,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
694,False,"{'a': 0.55, 'e': 0.8612000000000153}",20,0,-20.995722950721916,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
695,False,"{'a': 0.55, 'e': 0.8610000000000153}",30,0,-139.4480857191187,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
696,False,"{'a': 0.55, 'e': 0.8608000000000153}",30,0,-139.7468861543358,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
697,False,"{'a': 0.55, 'e': 0.8606000000000154}",35,0,-225.10405008056708,"{0: 22, 1: 6, 2: 2, 3: 0, 4: 5}",0
698,False,"{'a': 0.55, 'e': 0.8604000000000154}",25,0,-30.463713428446027,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
699,False,"{'a': 0.55, 'e': 0.8602000000000154}",25,0,-148.35890668252358,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
700,False,"{'a': 0.55, 'e': 0.8600000000000154}",20,0,-49.85502442832847,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
701,False,"{'a': 0.55, 'e': 0.8598000000000154}",20,0,-43.907229210328374,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
702,False,"{'a': 0.55, 'e': 0.8596000000000155}",30,0,-98.57056987644111,"{0: 19, 1: 0, 2: 10, 3: 1, 4: 0}",0
703,False,"{'a': 0.55, 'e': 0.8594000000000155}",25,0,-75.49861096670917,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
704,False,"{'a': 0.55, 'e': 0.8592000000000155}",25,0,-99.370878968657,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
705,False,"{'a': 0.55, 'e': 0.8590000000000155}",25,0,3.252019226824286,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
706,False,"{'a': 0.55, 'e': 0.8588000000000156}",20,0,-40.991470249088884,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
707,False,"{'a': 0.55, 'e': 0.8586000000000156}",25,0,-74.66099484044085,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
708,False,"{'a': 0.55, 'e': 0.8584000000000156}",20,0,-51.5590858106562,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
709,False,"{'a': 0.55, 'e': 0.8582000000000156}",25,2,-145.12705705248297,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 3}",1
710,False,"{'a': 0.55, 'e': 0.8580000000000156}",20,0,-87.9065801914145,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
711,False,"{'a': 0.55, 'e': 0.8578000000000157}",20,5,-22.38217792318943,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
712,False,"{'a': 0.55, 'e': 0.8576000000000157}",25,0,-71.9082404610004,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
713,False,"{'a': 0.55, 'e': 0.8574000000000157}",25,0,-136.20439466090588,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
714,False,"{'a': 0.55, 'e': 0.8572000000000157}",20,0,-190.43298049540925,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
715,False,"{'a': 0.55, 'e': 0.8570000000000157}",30,0,-177.6065443183509,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
716,False,"{'a': 0.55, 'e': 0.8568000000000158}",35,0,-98.76518484641811,"{0: 27, 1: 0, 2: 5, 3: 2, 4: 1}",0
717,False,"{'a': 0.55, 'e': 0.8566000000000158}",25,0,-89.30343148379279,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
718,False,"{'a': 0.55, 'e': 0.8564000000000158}",25,0,-137.69169198127366,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
719,False,"{'a': 0.55, 'e': 0.8562000000000158}",20,10,-1.6655416777667804,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.55, 'e': 0.8560000000000159}",20,0,-104.83834548761183,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
721,False,"{'a': 0.55, 'e': 0.8558000000000159}",20,0,-124.49309121640474,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
722,False,"{'a': 0.55, 'e': 0.8556000000000159}",25,0,-27.87228539163239,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
723,False,"{'a': 0.55, 'e': 0.8554000000000159}",20,0,-74.32336669888142,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
724,False,"{'a': 0.55, 'e': 0.855200000000016}",20,0,-60.93878389500073,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
725,False,"{'a': 0.55, 'e': 0.855000000000016}",35,0,-181.8232560961531,"{0: 23, 1: 2, 2: 6, 3: 1, 4: 3}",0
726,False,"{'a': 0.55, 'e': 0.854800000000016}",20,0,-65.5672603805428,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
727,False,"{'a': 0.55, 'e': 0.854600000000016}",25,6,-68.21804109305425,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
728,False,"{'a': 0.55, 'e': 0.854400000000016}",20,0,-69.25834519878161,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
729,False,"{'a': 0.55, 'e': 0.8542000000000161}",20,3,-17.72914313907181,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
730,False,"{'a': 0.55, 'e': 0.8540000000000161}",20,1,-68.74165966168731,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 1}",1
731,False,"{'a': 0.55, 'e': 0.8538000000000161}",25,0,-124.62129165646782,"{0: 19, 1: 0, 2: 1, 3: 3, 4: 2}",0
732,False,"{'a': 0.55, 'e': 0.8536000000000161}",20,9,18.241582181732117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.55, 'e': 0.8534000000000161}",20,0,-50.18411721162604,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
734,False,"{'a': 0.55, 'e': 0.8532000000000162}",20,0,-160.66573311453993,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
735,False,"{'a': 0.55, 'e': 0.8530000000000162}",30,0,-85.7936411147545,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",1
736,False,"{'a': 0.55, 'e': 0.8528000000000162}",25,9,-80.28613082057879,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 1}",1
737,False,"{'a': 0.55, 'e': 0.8526000000000162}",20,0,-33.900905602372035,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
738,False,"{'a': 0.55, 'e': 0.8524000000000163}",30,0,-95.76156277805805,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
739,False,"{'a': 0.55, 'e': 0.8522000000000163}",20,0,-94.1271046799366,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
740,False,"{'a': 0.55, 'e': 0.8520000000000163}",25,0,-74.50270152168837,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
741,False,"{'a': 0.55, 'e': 0.8518000000000163}",20,0,-101.5692008339611,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
742,False,"{'a': 0.55, 'e': 0.8516000000000163}",20,0,-67.839898267273,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
743,False,"{'a': 0.55, 'e': 0.8514000000000164}",20,1,-61.002423124559925,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 0}",1
744,False,"{'a': 0.55, 'e': 0.8512000000000164}",25,0,-111.8119369262682,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
745,False,"{'a': 0.55, 'e': 0.8510000000000164}",30,0,-41.714685434081545,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
746,False,"{'a': 0.55, 'e': 0.8508000000000164}",25,0,-65.2146358729811,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
747,False,"{'a': 0.55, 'e': 0.8506000000000165}",25,3,-29.529809589637026,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 0}",1
748,False,"{'a': 0.55, 'e': 0.8504000000000165}",25,0,-51.07400030763085,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
749,False,"{'a': 0.55, 'e': 0.8502000000000165}",20,0,-68.7768033198175,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
750,False,"{'a': 0.55, 'e': 0.8500000000000165}",30,0,-62.19952698168575,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
751,False,"{'a': 0.55, 'e': 0.8498000000000165}",25,0,-118.97485621057551,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
752,False,"{'a': 0.55, 'e': 0.8496000000000166}",25,0,-30.153832591685287,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
753,False,"{'a': 0.55, 'e': 0.8494000000000166}",20,5,-91.23472229739606,"{0: 8, 1: 0, 2: 4, 3: 3, 4: 0}",1
754,False,"{'a': 0.55, 'e': 0.8492000000000166}",20,0,-44.24374498506388,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
755,False,"{'a': 0.55, 'e': 0.8490000000000166}",20,0,-124.1313321530561,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
756,False,"{'a': 0.55, 'e': 0.8488000000000167}",25,0,-203.1173456081113,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
757,False,"{'a': 0.55, 'e': 0.8486000000000167}",20,14,-16.28768651206821,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
758,False,"{'a': 0.55, 'e': 0.8484000000000167}",20,0,-72.36280599172605,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
759,False,"{'a': 0.55, 'e': 0.8482000000000167}",25,7,-80.32305712859187,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 1}",1
760,False,"{'a': 0.55, 'e': 0.8480000000000167}",20,0,-82.51174587341336,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
761,False,"{'a': 0.55, 'e': 0.8478000000000168}",20,0,-65.3186718252485,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
762,False,"{'a': 0.55, 'e': 0.8476000000000168}",30,0,-60.318876977833064,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
763,False,"{'a': 0.55, 'e': 0.8474000000000168}",20,8,-32.14389926100955,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 0}",1
764,False,"{'a': 0.55, 'e': 0.8472000000000168}",20,0,-106.70988254388995,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
765,False,"{'a': 0.55, 'e': 0.8470000000000169}",30,0,-85.45001685701486,"{0: 22, 1: 5, 2: 1, 3: 0, 4: 2}",0
766,False,"{'a': 0.55, 'e': 0.8468000000000169}",25,0,-82.61469226078093,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
767,False,"{'a': 0.55, 'e': 0.8466000000000169}",20,7,-24.074679589971357,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
768,False,"{'a': 0.55, 'e': 0.8464000000000169}",20,0,-96.35250312123966,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
769,False,"{'a': 0.55, 'e': 0.8462000000000169}",30,0,-51.23420844600308,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
770,False,"{'a': 0.55, 'e': 0.846000000000017}",20,2,-86.21525050747479,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
771,False,"{'a': 0.55, 'e': 0.845800000000017}",20,0,-91.80396709025607,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
772,False,"{'a': 0.55, 'e': 0.845600000000017}",30,0,-172.97981329210634,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 3}",0
773,False,"{'a': 0.55, 'e': 0.845400000000017}",30,0,-121.66226791638059,"{0: 18, 1: 2, 2: 7, 3: 3, 4: 0}",0
774,False,"{'a': 0.55, 'e': 0.845200000000017}",20,0,-193.85923697603047,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
775,False,"{'a': 0.55, 'e': 0.8450000000000171}",25,0,-207.42852037542326,"{0: 11, 1: 1, 2: 9, 3: 2, 4: 2}",0
776,False,"{'a': 0.55, 'e': 0.8448000000000171}",25,0,-57.06333075048908,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
777,False,"{'a': 0.55, 'e': 0.8446000000000171}",30,0,-104.36121446952956,"{0: 24, 1: 1, 2: 1, 3: 2, 4: 2}",0
778,False,"{'a': 0.55, 'e': 0.8444000000000171}",20,0,-28.072520691006673,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
779,False,"{'a': 0.55, 'e': 0.8442000000000172}",20,0,-180.41782794336726,"{0: 9, 1: 0, 2: 7, 3: 2, 4: 2}",0
780,False,"{'a': 0.55, 'e': 0.8440000000000172}",25,0,-82.6311753838713,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
781,False,"{'a': 0.55, 'e': 0.8438000000000172}",20,0,-68.87085645189102,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
782,False,"{'a': 0.55, 'e': 0.8436000000000172}",30,9,-14.107990592365908,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
783,False,"{'a': 0.55, 'e': 0.8434000000000172}",30,0,-47.05425559067315,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
784,False,"{'a': 0.55, 'e': 0.8432000000000173}",25,0,-84.19604211999484,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
785,False,"{'a': 0.55, 'e': 0.8430000000000173}",30,0,-151.4894522669109,"{0: 15, 1: 4, 2: 9, 3: 1, 4: 1}",0
786,False,"{'a': 0.55, 'e': 0.8428000000000173}",25,18,-28.231348882308556,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
787,False,"{'a': 0.55, 'e': 0.8426000000000173}",20,5,-86.19900554765948,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
788,False,"{'a': 0.55, 'e': 0.8424000000000174}",20,0,-117.57402321398499,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
789,False,"{'a': 0.55, 'e': 0.8422000000000174}",25,0,-168.56190294812188,"{0: 15, 1: 1, 2: 4, 3: 3, 4: 2}",0
790,False,"{'a': 0.55, 'e': 0.8420000000000174}",25,0,-85.24605872554314,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
791,False,"{'a': 0.55, 'e': 0.8418000000000174}",25,0,-80.85360736783915,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",1
792,False,"{'a': 0.55, 'e': 0.8416000000000174}",20,0,-92.01134003573922,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
793,False,"{'a': 0.55, 'e': 0.8414000000000175}",20,4,-75.74232317711605,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
794,False,"{'a': 0.55, 'e': 0.8412000000000175}",20,0,-90.12255203929263,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
795,False,"{'a': 0.55, 'e': 0.8410000000000175}",20,0,-43.669367112132925,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
796,False,"{'a': 0.55, 'e': 0.8408000000000175}",20,0,-18.718972088663758,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
797,False,"{'a': 0.55, 'e': 0.8406000000000176}",20,0,-106.0946244666552,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
798,False,"{'a': 0.55, 'e': 0.8404000000000176}",20,0,-30.677593008064882,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
799,False,"{'a': 0.55, 'e': 0.8402000000000176}",25,0,-58.24406459140672,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
800,False,"{'a': 0.55, 'e': 0.8400000000000176}",30,3,-15.452538046452814,"{0: 22, 1: 3, 2: 1, 3: 1, 4: 0}",1
801,False,"{'a': 0.55, 'e': 0.8398000000000176}",30,0,-69.36617319677251,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
802,False,"{'a': 0.55, 'e': 0.8396000000000177}",20,10,-38.41834642577033,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 0}",1
803,False,"{'a': 0.55, 'e': 0.8394000000000177}",25,0,-74.68885103071759,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
804,False,"{'a': 0.55, 'e': 0.8392000000000177}",20,0,-193.10549800355435,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 3}",0
805,False,"{'a': 0.55, 'e': 0.8390000000000177}",25,0,-10.935769646310888,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
806,False,"{'a': 0.55, 'e': 0.8388000000000178}",20,0,-141.97848112966292,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
807,False,"{'a': 0.55, 'e': 0.8386000000000178}",25,0,-123.26825192138142,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
808,False,"{'a': 0.55, 'e': 0.8384000000000178}",35,0,-23.952521099727544,"{0: 27, 1: 4, 2: 4, 3: 0, 4: 0}",0
809,False,"{'a': 0.55, 'e': 0.8382000000000178}",20,0,-27.8450540002493,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
810,False,"{'a': 0.55, 'e': 0.8380000000000178}",20,0,-109.85847668426513,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
811,False,"{'a': 0.55, 'e': 0.8378000000000179}",20,0,-156.394312476163,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
812,False,"{'a': 0.55, 'e': 0.8376000000000179}",20,0,-95.623101530375,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
813,False,"{'a': 0.55, 'e': 0.8374000000000179}",20,11,-41.1219613943209,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
814,False,"{'a': 0.55, 'e': 0.8372000000000179}",20,0,-85.2462234341831,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
815,False,"{'a': 0.55, 'e': 0.837000000000018}",20,0,-18.04112879349649,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
816,False,"{'a': 0.55, 'e': 0.836800000000018}",30,2,-177.08272315899538,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 3}",1
817,False,"{'a': 0.55, 'e': 0.836600000000018}",20,8,-41.46423411925982,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
818,False,"{'a': 0.55, 'e': 0.836400000000018}",20,0,-63.105808106729896,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
819,False,"{'a': 0.55, 'e': 0.836200000000018}",30,0,-116.51402381576422,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
820,False,"{'a': 0.55, 'e': 0.8360000000000181}",20,3,-38.2154387255083,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 0}",1
821,False,"{'a': 0.55, 'e': 0.8358000000000181}",20,0,-54.28116471863128,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
822,False,"{'a': 0.55, 'e': 0.8356000000000181}",30,0,-220.82909753630835,"{0: 17, 1: 2, 2: 7, 3: 0, 4: 4}",0
823,False,"{'a': 0.55, 'e': 0.8354000000000181}",20,0,-56.16720937735497,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
824,False,"{'a': 0.55, 'e': 0.8352000000000182}",20,0,-25.238089211446784,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
825,False,"{'a': 0.55, 'e': 0.8350000000000182}",25,0,-128.9283324688261,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
826,False,"{'a': 0.55, 'e': 0.8348000000000182}",20,0,-98.24578343389089,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
827,False,"{'a': 0.55, 'e': 0.8346000000000182}",30,0,-186.5137127768425,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
828,False,"{'a': 0.55, 'e': 0.8344000000000182}",25,0,-48.63845030733205,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
829,False,"{'a': 0.55, 'e': 0.8342000000000183}",20,0,-131.4814060695669,"{0: 9, 1: 4, 2: 4, 3: 2, 4: 1}",0
830,False,"{'a': 0.55, 'e': 0.8340000000000183}",20,11,-35.27911286641207,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
831,False,"{'a': 0.55, 'e': 0.8338000000000183}",25,0,-61.58310820359156,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
